Destination,Category,Year,Cognitive Theme,Positive Sentiment,Negative Sentiment,Positive Count,Negative Count,Total Count,Non-Emotional Count
Great Barrier Reef,Ecological sites,2020,Foods,0.9041075725336861,0.4013741668187376,182.0,45.0,227.0,26
Great Barrier Reef,Ecological sites,2020,Scenery,0.9394558003753657,0.4170668409313023,189.0,47.0,236.0,28
Great Barrier Reef,Ecological sites,2020,Services,1.144025542997555,0.5078845848544078,231.0,57.0,288.0,13
Kruger National Park,Ecological sites,2010,Atmospheres,0.7100000000000001,0.242,151.0,30.0,181.0,10
Kruger National Park,Ecological sites,2010,Attractions,0.7455000000000002,0.2541,158.0,32.0,190.0,15
Kruger National Park,Ecological sites,2010,Foods,0.7100000000000001,0.242,151.0,30.0,181.0,17
Kruger National Park,Ecological sites,2010,Scenery,0.7100000000000001,0.242,151.0,30.0,181.0,7
Kruger National Park,Ecological sites,2010,Services,0.8165,0.2783,173.0,35.0,208.0,21
Kruger National Park,Ecological sites,2011,Atmospheres,0.8416734484089662,0.28688024579573207,179.0,36.0,215.0,12
Kruger National Park,Ecological sites,2011,Attractions,0.8185951029851279,0.27901410552450834,174.0,35.0,209.0,16
Kruger National Park,Ecological sites,2011,Foods,0.8187323961560146,0.27906090122500776,174.0,35.0,209.0,20
Kruger National Park,Ecological sites,2011,Scenery,0.8056154853588466,0.27459006684062087,171.0,34.0,205.0,8
Kruger National Park,Ecological sites,2011,Services,0.8779982677588166,0.2992613814051177,186.0,38.0,224.0,23
Kruger National Park,Ecological sites,2012,Atmospheres,0.9453272628348842,0.3222101374732986,201.0,41.0,242.0,14
Kruger National Park,Ecological sites,2012,Attractions,0.8802453684441894,0.3000272945964702,187.0,38.0,225.0,18
Kruger National Park,Ecological sites,2012,Foods,0.9164946772494651,0.31238269280897263,194.0,39.0,233.0,23
Kruger National Park,Ecological sites,2012,Scenery,0.8938740155534238,0.3046725517801811,190.0,38.0,228.0,9
Kruger National Park,Ecological sites,2012,Services,0.8913084964109033,0.3037981072273783,189.0,38.0,227.0,23
Kruger National Park,Ecological sites,2013,Atmospheres,0.9845182934024224,0.3355682070470228,209.0,42.0,251.0,14
Kruger National Park,Ecological sites,2013,Attractions,0.9198362596454995,0.3135216546960716,195.0,39.0,234.0,18
Kruger National Park,Ecological sites,2013,Foods,0.9810964972679413,0.334401904702594,208.0,42.0,250.0,24
Kruger National Park,Ecological sites,2013,Scenery,0.9586275066793432,0.32674346002309995,203.0,41.0,244.0,10
Kruger National Park,Ecological sites,2013,Services,0.86170570800985,0.2937081427301178,183.0,37.0,220.0,23
Kruger National Park,Ecological sites,2014,Atmospheres,0.9551012352443778,0.32554154778752026,203.0,41.0,244.0,14
Kruger National Park,Ecological sites,2014,Attractions,0.934826938565514,0.3186311537082455,198.0,40.0,238.0,19
Kruger National Park,Ecological sites,2014,Foods,1.001682146870049,0.341418421890918,213.0,43.0,256.0,25
Kruger National Park,Ecological sites,2014,Scenery,0.9916152316297775,0.33798716345691,210.0,43.0,253.0,11
Kruger National Park,Ecological sites,2014,Services,0.8166309836494191,0.2783446451312104,173.0,35.0,208.0,21
Kruger National Park,Ecological sites,2015,Atmospheres,0.8901482340438704,0.3034026375191783,189.0,38.0,227.0,13
Kruger National Park,Ecological sites,2015,Attractions,0.9325513693190911,0.31785553714819714,198.0,40.0,238.0,19
Kruger National Park,Ecological sites,2015,Foods,0.9848785932838725,0.33569101348548885,209.0,42.0,251.0,24
Kruger National Park,Ecological sites,2015,Scenery,0.9968629294556621,0.3397758153919298,212.0,43.0,255.0,11
Kruger National Park,Ecological sites,2015,Services,0.7912699295420551,0.2697004548579962,168.0,34.0,202.0,21
Kruger National Park,Ecological sites,2016,Atmospheres,0.8405713629252087,0.28650460539140915,178.0,36.0,214.0,12
Kruger National Park,Ecological sites,2016,Attractions,0.928090530750455,0.3163350823121269,197.0,40.0,237.0,18
Kruger National Park,Ecological sites,2016,Foods,0.9520025942467397,0.3244853912784662,202.0,41.0,243.0,24
Kruger National Park,Ecological sites,2016,Scenery,0.9894824333657998,0.3372602096824275,210.0,42.0,252.0,10
Kruger National Park,Ecological sites,2016,Services,0.8124794330187259,0.2769296095641291,172.0,35.0,207.0,21
Kruger National Park,Ecological sites,2017,Atmospheres,0.8497692770259004,0.2896396690707998,180.0,36.0,216.0,12
Kruger National Park,Ecological sites,2017,Attractions,0.9390248291684179,0.32006198402641844,199.0,40.0,239.0,19
Kruger National Park,Ecological sites,2017,Foods,0.9295493823586266,0.3168323246912501,197.0,40.0,237.0,23
Kruger National Park,Ecological sites,2017,Scenery,0.989158443764637,0.3371497794240029,210.0,42.0,252.0,10
Kruger National Park,Ecological sites,2017,Services,0.8924984857622216,0.30420370923163037,189.0,38.0,227.0,23
Kruger National Park,Ecological sites,2018,Atmospheres,0.8498636919640441,0.2896718499370403,180.0,36.0,216.0,12
Kruger National Park,Ecological sites,2018,Attractions,0.8856167193522791,0.3018580930750021,188.0,38.0,226.0,18
Kruger National Park,Ecological sites,2018,Foods,0.8499296647136527,0.28969433642352665,180.0,36.0,216.0,21
Kruger National Park,Ecological sites,2018,Scenery,0.915225008436869,0.31194993245312996,194.0,39.0,233.0,10
Kruger National Park,Ecological sites,2018,Services,0.9315876475918277,0.31752705734820036,198.0,40.0,238.0,25
Kruger National Park,Ecological sites,2019,Atmospheres,1.0020176680581219,0.3768020511559678,235.0,47.0,282.0,16
Kruger National Park,Ecological sites,2019,Attractions,0.954796392899147,0.3590448060441281,224.0,45.0,269.0,21
Kruger National Park,Ecological sites,2019,Foods,0.9022469882334903,0.33928395342022416,211.0,43.0,254.0,25
Kruger National Park,Ecological sites,2019,Scenery,0.9645983645364118,0.3627307720066362,226.0,46.0,272.0,11
Kruger National Park,Ecological sites,2019,Services,1.095203931391395,0.41184412305035356,256.0,52.0,308.0,32
Kruger National Park,Ecological sites,2020,Atmospheres,1.0788383918462547,0.44723309345292284,279.0,56.0,335.0,20
Kruger National Park,Ecological sites,2020,Attractions,0.9505003751699778,0.3940304927301968,245.0,50.0,295.0,23
Kruger National Park,Ecological sites,2020,Foods,0.9041075725336861,0.37479832895683296,233.0,47.0,280.0,27
Kruger National Park,Ecological sites,2020,Scenery,0.9394558003753657,0.3894519577164276,243.0,49.0,292.0,12
Kruger National Park,Ecological sites,2020,Services,1.144025542997555,0.4742564655196948,295.0,60.0,355.0,37
Serengeti,Ecological sites,2010,Atmospheres,0.77,0.23000000000000004,130.0,21.0,151.0,19
Serengeti,Ecological sites,2010,Attractions,0.8085000000000001,0.24150000000000005,137.0,22.0,159.0,22
Serengeti,Ecological sites,2010,Foods,0.77,0.23000000000000004,130.0,21.0,151.0,12
Serengeti,Ecological sites,2010,Scenery,0.77,0.23000000000000004,130.0,21.0,151.0,8
Serengeti,Ecological sites,2010,Services,0.8855,0.2645,150.0,24.0,174.0,6
Serengeti,Ecological sites,2011,Atmospheres,0.8942038676048296,0.2670998565572868,151.0,24.0,175.0,22
Serengeti,Ecological sites,2011,Attractions,0.8696851593398528,0.25977608655606,147.0,24.0,171.0,24
Serengeti,Ecological sites,2011,Foods,0.8698310212351458,0.259819655693615,147.0,24.0,171.0,14
Serengeti,Ecological sites,2011,Scenery,0.8558954594231067,0.25565708528222675,145.0,23.0,168.0,9
Serengeti,Ecological sites,2011,Services,0.9327957870886675,0.27862731302648513,158.0,25.0,183.0,6
Serengeti,Ecological sites,2012,Atmospheres,0.9879928261741641,0.2951147402857893,167.0,27.0,194.0,24
Serengeti,Ecological sites,2012,Attractions,0.919973583209559,0.2747973040755826,156.0,25.0,181.0,25
Serengeti,Ecological sites,2012,Foods,0.9578589362099408,0.2861137082185538,162.0,26.0,188.0,15
Serengeti,Ecological sites,2012,Scenery,0.9342173336055897,0.2790519308172541,158.0,25.0,183.0,9
Serengeti,Ecological sites,2012,Services,0.9315360245945475,0.27825102033343635,158.0,25.0,183.0,6
Serengeti,Ecological sites,2013,Atmospheres,1.0181521247722687,0.3041233619449634,172.0,28.0,200.0,25
Serengeti,Ecological sites,2013,Attractions,0.9512603762435455,0.2841427097870331,161.0,26.0,187.0,26
Serengeti,Ecological sites,2013,Foods,1.0146134307447365,0.303066349443233,172.0,28.0,200.0,16
Serengeti,Ecological sites,2013,Scenery,0.9913768381262198,0.29612554905068905,168.0,27.0,195.0,10
Serengeti,Ecological sites,2013,Services,0.8911439263424684,0.26618584812826984,151.0,24.0,175.0,6
Serengeti,Ecological sites,2014,Atmospheres,0.9830919593898856,0.2936508450125633,166.0,27.0,193.0,24
Serengeti,Ecological sites,2014,Attractions,0.9622234929783892,0.28741740699354484,163.0,26.0,189.0,26
Serengeti,Ecological sites,2014,Foods,1.0310379969306402,0.3079723886935679,175.0,28.0,203.0,16
Serengeti,Ecological sites,2014,Scenery,1.0206760551140348,0.30487726321588055,173.0,28.0,201.0,10
Serengeti,Ecological sites,2014,Services,0.8405636221473234,0.25107744557647327,142.0,23.0,165.0,5
Serengeti,Ecological sites,2015,Atmospheres,0.9157587530008596,0.27353832881843865,155.0,25.0,180.0,22
Serengeti,Ecological sites,2015,Attractions,0.9593818719352831,0.28656861109755216,162.0,26.0,188.0,26
Serengeti,Ecological sites,2015,Foods,1.0132146062297638,0.3026485187439555,172.0,28.0,200.0,16
Serengeti,Ecological sites,2015,Scenery,1.025543744600756,0.30633124838723885,174.0,28.0,202.0,10
Serengeti,Ecological sites,2015,Services,0.8140356136782476,0.2431534949948013,138.0,22.0,160.0,5
Serengeti,Ecological sites,2016,Atmospheres,0.8649819264317088,0.2583712247783027,146.0,24.0,170.0,21
Serengeti,Ecological sites,2016,Attractions,0.9550426895318638,0.28527249167834895,162.0,26.0,188.0,26
Serengeti,Ecological sites,2016,Foods,0.9796491699096802,0.2926224793236708,166.0,27.0,193.0,15
Serengeti,Ecological sites,2016,Scenery,1.018217440104771,0.30414287171960697,172.0,28.0,200.0,10
Serengeti,Ecological sites,2016,Services,0.8360741944776569,0.24973644770111836,142.0,23.0,165.0,5
Serengeti,Ecological sites,2017,Atmospheres,0.8714471039319421,0.26030238169395675,148.0,24.0,172.0,21
Serengeti,Ecological sites,2017,Attractions,0.9629795875452237,0.2876432534225993,163.0,26.0,189.0,26
Serengeti,Ecological sites,2017,Foods,0.953262419716147,0.28474072277235557,161.0,26.0,187.0,15
Serengeti,Ecological sites,2017,Scenery,1.014392123195396,0.3030002445908325,172.0,28.0,200.0,10
Serengeti,Ecological sites,2017,Services,0.9152663454758272,0.2733912460512211,155.0,25.0,180.0,6
Serengeti,Ecological sites,2018,Atmospheres,0.9242480034553214,0.2847997029058197,161.0,26.0,187.0,23
Serengeti,Ecological sites,2018,Attractions,0.9631303142229377,0.29678097904978723,168.0,27.0,195.0,27
Serengeti,Ecological sites,2018,Foods,0.9243197504692071,0.2848218111799654,161.0,26.0,187.0,15
Serengeti,Ecological sites,2018,Scenery,0.9953300685257936,0.3067030783400315,174.0,28.0,202.0,10
Serengeti,Ecological sites,2018,Services,1.013124847515917,0.31218639856438174,177.0,29.0,206.0,7
Serengeti,Ecological sites,2019,Atmospheres,1.0020176680581219,0.32921348430133746,187.0,30.0,217.0,27
Serengeti,Ecological sites,2019,Attractions,0.954796392899147,0.31369890704007447,178.0,29.0,207.0,29
Serengeti,Ecological sites,2019,Foods,0.9022469882334903,0.2964337697481656,168.0,27.0,195.0,16
Serengeti,Ecological sites,2019,Scenery,0.9645983645364118,0.31691935048991954,180.0,29.0,209.0,11
Serengeti,Ecological sites,2019,Services,1.095203931391395,0.3598298850085447,204.0,33.0,237.0,8
Serengeti,Ecological sites,2020,Atmospheres,1.0788383918462547,0.3824891648127366,217.0,35.0,252.0,31
Serengeti,Ecological sites,2020,Attractions,0.9505003751699778,0.3369884659284242,191.0,31.0,222.0,31
Serengeti,Ecological sites,2020,Foods,0.9041075725336861,0.3205404562285561,182.0,29.0,211.0,17
Serengeti,Ecological sites,2020,Scenery,0.9394558003753657,0.33307274488917427,189.0,30.0,219.0,11
Serengeti,Ecological sites,2020,Services,1.144025542997555,0.405600484532934,230.0,37.0,267.0,9
Sundarbans,Ecological sites,2010,Atmospheres,0.732,0.23000000000000004,182.0,27.0,209.0,7
Sundarbans,Ecological sites,2010,Attractions,0.7686000000000001,0.24150000000000005,191.0,29.0,220.0,6
Sundarbans,Ecological sites,2010,Foods,0.732,0.23000000000000004,182.0,27.0,209.0,5
Sundarbans,Ecological sites,2010,Scenery,0.732,0.23000000000000004,182.0,27.0,209.0,21
Sundarbans,Ecological sites,2010,Services,0.8417999999999999,0.2645,209.0,31.0,240.0,15
Sundarbans,Ecological sites,2011,Atmospheres,0.9237628168216894,0.29025334408331777,230.0,35.0,265.0,9
Sundarbans,Ecological sites,2011,Attractions,0.8984336141284022,0.28229471482176577,223.0,34.0,257.0,7
Sundarbans,Ecological sites,2011,Foods,0.8985842976583488,0.2823420607396452,223.0,34.0,257.0,6
Sundarbans,Ecological sites,2011,Scenery,0.8841880796371012,0.27781865890236795,220.0,33.0,253.0,26
Sundarbans,Ecological sites,2011,Services,0.9636304371043389,0.3027800553743142,240.0,36.0,276.0,17
Sundarbans,Ecological sites,2012,Atmospheres,1.0814342169249647,0.3397949042250572,269.0,41.0,310.0,11
Sundarbans,Ecological sites,2012,Attractions,1.0069819184846018,0.31640142247466996,250.0,38.0,288.0,8
Sundarbans,Ecological sites,2012,Foods,1.0484503542560892,0.32943112223893517,261.0,39.0,300.0,7
Sundarbans,Ecological sites,2012,Scenery,1.0225727999642316,0.3213001967100728,254.0,38.0,292.0,30
Sundarbans,Ecological sites,2012,Services,1.019637900809226,0.32037802894278966,254.0,38.0,292.0,18
Sundarbans,Ecological sites,2013,Atmospheres,1.103585123997865,0.3591993788602134,284.0,43.0,327.0,12
Sundarbans,Ecological sites,2013,Attractions,1.0310804984135333,0.3356002781582773,266.0,40.0,306.0,9
Sundarbans,Ecological sites,2013,Foods,1.0997494986604055,0.3579509439105243,283.0,43.0,326.0,8
Sundarbans,Ecological sites,2013,Scenery,1.074563126877378,0.3497531810887201,277.0,42.0,319.0,33
Sundarbans,Ecological sites,2013,Services,0.9659196857960369,0.3143914715974916,249.0,38.0,287.0,18
Sundarbans,Ecological sites,2014,Atmospheres,1.0401985780187086,0.34444059918707215,273.0,41.0,314.0,11
Sundarbans,Ecological sites,2014,Attractions,1.0181178877238337,0.33712902776566406,267.0,40.0,307.0,9
Sundarbans,Ecological sites,2014,Foods,1.0909297426825681,0.3612391923821914,286.0,43.0,329.0,8
Sundarbans,Ecological sites,2014,Scenery,1.0799658882433203,0.3576087350135153,283.0,43.0,326.0,33
Sundarbans,Ecological sites,2014,Services,0.8893909426688131,0.294503718499499,233.0,35.0,268.0,17
Sundarbans,Ecological sites,2015,Atmospheres,0.9579060126772456,0.3106829086376307,246.0,37.0,283.0,10
Sundarbans,Ecological sites,2015,Attractions,1.0035368600833852,0.3254826115397107,258.0,39.0,297.0,9
Sundarbans,Ecological sites,2015,Foods,1.0598472144103956,0.343746057469897,272.0,41.0,313.0,7
Sundarbans,Ecological sites,2015,Scenery,1.0727437941460545,0.3479288758787231,275.0,42.0,317.0,33
Sundarbans,Ecological sites,2015,Services,0.8515011255099332,0.27617202823715653,219.0,33.0,252.0,16
Sundarbans,Ecological sites,2016,Atmospheres,0.8954109073103694,0.28196288572051925,223.0,34.0,257.0,9
Sundarbans,Ecological sites,2016,Attractions,0.9886398952653457,0.3113204848540274,246.0,37.0,283.0,8
Sundarbans,Ecological sites,2016,Foods,1.0141120008059867,0.31934159373820503,253.0,38.0,291.0,7
Sundarbans,Ecological sites,2016,Scenery,1.054037054444092,0.3319139035508714,263.0,40.0,303.0,31
Sundarbans,Ecological sites,2016,Services,0.865486237549878,0.2725396743535205,216.0,32.0,248.0,16
Sundarbans,Ecological sites,2017,Atmospheres,0.88210568648508,0.27855018902229184,220.0,33.0,253.0,9
Sundarbans,Ecological sites,2017,Attractions,0.9747576947700072,0.30780771996951795,244.0,37.0,281.0,8
Sundarbans,Ecological sites,2017,Foods,0.964921677231038,0.3047017151146759,241.0,36.0,277.0,7
Sundarbans,Ecological sites,2017,Scenery,1.0267990520124723,0.3242412722285765,257.0,39.0,296.0,30
Sundarbans,Ecological sites,2017,Services,0.9264608767988951,0.2925566134625019,232.0,35.0,267.0,17
Sundarbans,Ecological sites,2018,Atmospheres,0.9242480034553214,0.3126257036599962,247.0,37.0,284.0,10
Sundarbans,Ecological sites,2018,Attractions,0.9631303142229377,0.32577759548795654,258.0,39.0,297.0,9
Sundarbans,Ecological sites,2018,Foods,0.9243197504692071,0.31264997199557026,247.0,37.0,284.0,7
Sundarbans,Ecological sites,2018,Scenery,0.9953300685257936,0.3366691211487917,266.0,40.0,306.0,31
Sundarbans,Ecological sites,2018,Services,1.013124847515917,0.34268818235580933,271.0,41.0,312.0,20
Sundarbans,Ecological sites,2019,Atmospheres,1.0020176680581219,0.3877974257372855,307.0,46.0,353.0,13
Sundarbans,Ecological sites,2019,Attractions,0.954796392899147,0.3695220105121516,293.0,44.0,337.0,10
Sundarbans,Ecological sites,2019,Foods,0.9022469882334903,0.3491845209618311,276.0,42.0,318.0,8
Sundarbans,Ecological sites,2019,Scenery,0.9645983645364118,0.37331553580542093,296.0,45.0,341.0,35
Sundarbans,Ecological sites,2019,Services,1.095203931391395,0.4238620523269076,336.0,51.0,387.0,25
Sundarbans,Ecological sites,2020,Atmospheres,1.0788383918462547,0.4934208341953132,391.0,59.0,450.0,16
Sundarbans,Ecological sites,2020,Attractions,0.9505003751699778,0.434723765453617,344.0,52.0,396.0,12
Sundarbans,Ecological sites,2020,Foods,0.9041075725336861,0.4135054110175248,327.0,49.0,376.0,9
Sundarbans,Ecological sites,2020,Scenery,0.9394558003753657,0.42967238486716613,340.0,51.0,391.0,40
Sundarbans,Ecological sites,2020,Services,1.144025542997555,0.5232350294844204,414.0,63.0,477.0,30
Yellowstone,Ecological sites,2010,Atmospheres,0.8400000000000001,0.21399999999999997,121.0,33.0,154.0,15
Yellowstone,Ecological sites,2010,Attractions,0.8820000000000001,0.22469999999999998,127.0,35.0,162.0,18
Yellowstone,Ecological sites,2010,Foods,0.8400000000000001,0.21399999999999997,121.0,33.0,154.0,32
Yellowstone,Ecological sites,2010,Scenery,0.8400000000000001,0.21399999999999997,121.0,33.0,154.0,9
Yellowstone,Ecological sites,2010,Services,0.966,0.24609999999999996,139.0,38.0,177.0,6
Yellowstone,Ecological sites,2011,Atmospheres,1.0450081318264062,0.2662282621557749,150.0,41.0,191.0,19
Yellowstone,Ecological sites,2011,Attractions,1.0163544316501696,0.2589283909204003,146.0,40.0,186.0,21
Yellowstone,Ecological sites,2011,Foods,1.0165248926291777,0.2589718178841,146.0,40.0,186.0,38
Yellowstone,Ecological sites,2011,Scenery,1.0002391484686681,0.2548228306813035,144.0,39.0,183.0,11
Yellowstone,Ecological sites,2011,Services,1.090108439647064,0.2777181024815139,157.0,43.0,200.0,7
Yellowstone,Ecological sites,2012,Atmospheres,1.1182539675986152,0.3432759442821644,194.0,53.0,247.0,24
Yellowstone,Ecological sites,2012,Attractions,1.0412667807454838,0.31964280723961197,181.0,49.0,230.0,26
Yellowstone,Ecological sites,2012,Foods,1.0841470984807897,0.3328059901910807,188.0,51.0,239.0,49
Yellowstone,Ecological sites,2012,Scenery,1.0573884872719619,0.32459176712857263,183.0,50.0,233.0,14
Yellowstone,Ecological sites,2012,Services,1.0543536631715011,0.32366015218330835,183.0,50.0,233.0,9
Yellowstone,Ecological sites,2013,Atmospheres,1.103585123997865,0.3567340017749627,202.0,55.0,257.0,25
Yellowstone,Ecological sites,2013,Attractions,1.0310804984135333,0.333296874298837,188.0,52.0,240.0,27
Yellowstone,Ecological sites,2013,Foods,1.0997494986604055,0.35549413550077397,201.0,55.0,256.0,53
Yellowstone,Ecological sites,2013,Scenery,1.074563126877378,0.3473526383013529,196.0,54.0,250.0,15
Yellowstone,Ecological sites,2013,Services,0.9659196857960369,0.31223363509918195,176.0,48.0,224.0,8
Yellowstone,Ecological sites,2014,Atmospheres,1.0401985780187086,0.3001501196367616,169.0,46.0,215.0,21
Yellowstone,Ecological sites,2014,Attractions,1.0181178877238337,0.29377871904679675,166.0,45.0,211.0,24
Yellowstone,Ecological sites,2014,Foods,1.0909297426825681,0.3147886371899896,178.0,49.0,227.0,47
Yellowstone,Ecological sites,2014,Scenery,1.0799658882433203,0.31162500834915,176.0,48.0,224.0,13
Yellowstone,Ecological sites,2014,Services,0.8893909426688131,0.2566344575805555,145.0,40.0,185.0,7
Yellowstone,Ecological sites,2015,Atmospheres,0.9579060126772456,0.26540884923982255,150.0,41.0,191.0,19
Yellowstone,Ecological sites,2015,Attractions,1.0035368600833852,0.2780518753192319,157.0,43.0,200.0,23
Yellowstone,Ecological sites,2015,Foods,1.0598472144103956,0.29365389278694576,166.0,45.0,211.0,43
Yellowstone,Ecological sites,2015,Scenery,1.0727437941460545,0.29722717277628863,168.0,46.0,214.0,13
Yellowstone,Ecological sites,2015,Services,0.8515011255099332,0.23592704384052296,133.0,36.0,169.0,6
Yellowstone,Ecological sites,2016,Atmospheres,0.8954109073103694,0.23599877485149973,133.0,36.0,169.0,17
Yellowstone,Ecological sites,2016,Attractions,0.9886398952653457,0.26057065214089853,147.0,40.0,187.0,21
Yellowstone,Ecological sites,2016,Foods,1.0141120008059867,0.2672842019216761,151.0,41.0,192.0,40
Yellowstone,Ecological sites,2016,Scenery,1.054037054444092,0.27780703972446297,157.0,43.0,200.0,12
Yellowstone,Ecological sites,2016,Services,0.865486237549878,0.22811168598129034,129.0,35.0,164.0,6
Yellowstone,Ecological sites,2017,Atmospheres,0.88210568648508,0.22863108048935069,129.0,35.0,164.0,16
Yellowstone,Ecological sites,2017,Attractions,0.9747576947700072,0.2526453557493815,143.0,39.0,182.0,21
Yellowstone,Ecological sites,2017,Foods,0.964921677231038,0.2500959794647692,141.0,39.0,180.0,37
Yellowstone,Ecological sites,2017,Scenery,1.0267990520124723,0.2661338434881785,150.0,41.0,191.0,11
Yellowstone,Ecological sites,2017,Services,0.9264608767988951,0.24012740711112657,135.0,37.0,172.0,6
Yellowstone,Ecological sites,2018,Atmospheres,0.9242480034553214,0.2522544947560396,142.0,39.0,181.0,18
Yellowstone,Ecological sites,2018,Attractions,0.9631303142229377,0.26286662225965773,148.0,41.0,189.0,21
Yellowstone,Ecological sites,2018,Foods,0.9243197504692071,0.25227407662872997,142.0,39.0,181.0,37
Yellowstone,Ecological sites,2018,Scenery,0.9953300685257936,0.27165488333522325,153.0,42.0,195.0,12
Yellowstone,Ecological sites,2018,Services,1.013124847515917,0.2765116024914101,156.0,43.0,199.0,7
Yellowstone,Ecological sites,2019,Atmospheres,1.0020176680581219,0.3083684821702067,174.0,48.0,222.0,22
Yellowstone,Ecological sites,2019,Attractions,0.954796392899147,0.293836250443061,166.0,45.0,211.0,24
Yellowstone,Ecological sites,2019,Foods,0.9022469882334903,0.2776642999153817,157.0,43.0,200.0,41
Yellowstone,Ecological sites,2019,Scenery,0.9645983645364118,0.2968527831973352,168.0,46.0,214.0,13
Yellowstone,Ecological sites,2019,Services,1.095203931391395,0.33704632638315707,190.0,52.0,242.0,9
Yellowstone,Ecological sites,2020,Atmospheres,1.0788383918462547,0.38701484066699804,219.0,60.0,279.0,28
Yellowstone,Ecological sites,2020,Attractions,0.9505003751699778,0.3409757698933968,193.0,53.0,246.0,28
Yellowstone,Ecological sites,2020,Foods,0.9041075725336861,0.32433314458817997,183.0,50.0,233.0,48
Yellowstone,Ecological sites,2020,Scenery,0.9394558003753657,0.3370137173870371,190.0,52.0,242.0,14
Yellowstone,Ecological sites,2020,Services,1.144025542997555,0.4103996173926221,232.0,64.0,296.0,11
Yosemite,Ecological sites,2010,Atmospheres,0.8019999999999999,0.264,111.0,26.0,137.0,9
Yosemite,Ecological sites,2010,Attractions,0.8421,0.2772,116.0,28.0,144.0,6
Yosemite,Ecological sites,2010,Foods,0.8019999999999999,0.264,111.0,26.0,137.0,13
Yosemite,Ecological sites,2010,Scenery,0.8019999999999999,0.264,111.0,26.0,137.0,18
Yosemite,Ecological sites,2010,Services,0.9222999999999999,0.3036,127.0,30.0,157.0,8
Yosemite,Ecological sites,2011,Atmospheres,0.9757563102207238,0.32119659089559993,135.0,32.0,167.0,12
Yosemite,Ecological sites,2011,Attractions,0.949001466974413,0.312389510325742,131.0,31.0,162.0,7
Yosemite,Ecological sites,2011,Foods,0.949160631645814,0.3124419036839089,131.0,31.0,162.0,16
Yosemite,Ecological sites,2011,Scenery,0.9339541302346871,0.307436272296705,129.0,31.0,160.0,22
Yosemite,Ecological sites,2011,Services,1.017867858072501,0.33505874629817994,141.0,34.0,175.0,9
Yosemite,Ecological sites,2012,Atmospheres,1.1142649197948595,0.36679044741376926,154.0,37.0,191.0,13
Yosemite,Ecological sites,2012,Attractions,1.0375523624780698,0.34153843353392827,143.0,34.0,177.0,8
Yosemite,Ecological sites,2012,Foods,1.0802797170741938,0.35560329838851273,149.0,36.0,185.0,18
Yosemite,Ecological sites,2012,Scenery,1.0536165594764124,0.3468263986306395,146.0,35.0,181.0,24
Yosemite,Ecological sites,2012,Services,1.0505925612337295,0.34583096778766165,145.0,35.0,180.0,10
Yosemite,Ecological sites,2013,Atmospheres,1.103585123997865,0.4110457067897772,173.0,41.0,214.0,15
Yosemite,Ecological sites,2013,Attractions,1.0310804984135333,0.3840403454263729,161.0,38.0,199.0,9
Yosemite,Ecological sites,2013,Foods,1.0997494986604055,0.40961707451345103,172.0,41.0,213.0,21
Yosemite,Ecological sites,2013,Scenery,1.074563126877378,0.40023605825480435,168.0,40.0,208.0,28
Yosemite,Ecological sites,2013,Services,0.9659196857960369,0.3597702898638924,151.0,36.0,187.0,10
Yosemite,Ecological sites,2014,Atmospheres,1.0401985780187086,0.3691605427295758,155.0,37.0,192.0,13
Yosemite,Ecological sites,2014,Attractions,1.0181178877238337,0.3613242316776748,152.0,36.0,188.0,9
Yosemite,Ecological sites,2014,Foods,1.0909297426825681,0.3871647437315474,163.0,39.0,202.0,20
Yosemite,Ecological sites,2014,Scenery,1.0799658882433203,0.38327373432168066,161.0,38.0,199.0,27
Yosemite,Ecological sites,2014,Services,0.8893909426688131,0.3156397730515672,132.0,32.0,164.0,9
Yosemite,Ecological sites,2015,Atmospheres,0.9579060126772456,0.33809508788836645,142.0,34.0,176.0,12
Yosemite,Ecological sites,2015,Attractions,1.0035368600833852,0.35420059840821483,149.0,35.0,184.0,8
Yosemite,Ecological sites,2015,Foods,1.0598472144103956,0.3740754649851619,157.0,37.0,194.0,19
Yosemite,Ecological sites,2015,Scenery,1.0727437941460545,0.378627341893211,159.0,38.0,197.0,27
Yosemite,Ecological sites,2015,Services,0.8515011255099332,0.30053924294900963,126.0,30.0,156.0,8
Yosemite,Ecological sites,2016,Atmospheres,0.8954109073103694,0.31295417158628364,131.0,31.0,162.0,11
Yosemite,Ecological sites,2016,Attractions,0.9886398952653457,0.3455385420189793,145.0,35.0,180.0,8
Yosemite,Ecological sites,2016,Foods,1.0141120008059867,0.35444127217666166,149.0,35.0,184.0,18
Yosemite,Ecological sites,2016,Scenery,1.054037054444092,0.3683954377835814,155.0,37.0,192.0,26
Yosemite,Ecological sites,2016,Services,0.865486237549878,0.30249523015679136,127.0,30.0,157.0,8
Yosemite,Ecological sites,2017,Atmospheres,0.88210568648508,0.3125559140015366,131.0,31.0,162.0,11
Yosemite,Ecological sites,2017,Attractions,0.9747576947700072,0.3453852377177976,145.0,35.0,180.0,8
Yosemite,Ecological sites,2017,Foods,0.964921677231038,0.3419000482454592,144.0,34.0,178.0,18
Yosemite,Ecological sites,2017,Scenery,1.0267990520124723,0.36382501679190554,153.0,36.0,189.0,26
