Category,Word,Frequency,Sentiment,Month
Religious_sites,cathedral,46,-0.69,2020-02
Religious_sites,cathedral,44,-0.69,2020-02
Religious_sites,cathedral,38,-0.71,2020-03
Religious_sites,cathedral,39,-0.71,2020-03
Religious_sites,cathedral,42,0.93,2020-04
Religious_sites,cathedral,44,0.93,2020-04
Religious_sites,cathedral,35,0.47,2020-05
Religious_sites,cathedral,32,0.47,2020-05
Religious_sites,cathedral,44,0.55,2020-06
Religious_sites,cathedral,48,0.55,2020-06
Religious_sites,cathedral,34,-0.95,2020-07
Religious_sites,cathedral,43,-0.95,2020-07
Religious_sites,cathedral,46,0.42,2020-08
Religious_sites,cathedral,44,0.42,2020-08
Religious_sites,cathedral,38,0.04,2020-09
Religious_sites,cathedral,44,0.04,2020-09
Religious_sites,cathedral,41,-0.85,2020-10
Religious_sites,cathedral,34,-0.85,2020-10
Religious_sites,cathedral,50,-0.88,2020-11
Religious_sites,cathedral,49,-0.88,2020-11
Religious_sites,cathedral,43,0.72,2020-12
Religious_sites,cathedral,43,0.72,2020-12
Religious_sites,monastery,25,-0.31,2020-01
Religious_sites,monastery,43,0.38,2020-02
Religious_sites,monastery,47,-0.62,2020-03
Religious_sites,monastery,24,-0.71,2020-04
Religious_sites,monastery,31,0.43,2020-05
Religious_sites,monastery,39,-0.05,2020-06
Religious_sites,monastery,38,0.97,2020-07
Religious_sites,monastery,33,0.88,2020-08
Religious_sites,monastery,48,-0.42,2020-09
Religious_sites,monastery,36,0.94,2020-10
Religious_sites,monastery,46,-0.12,2020-11
Religious_sites,monastery,35,-0.66,2020-12
Religious_sites,priest,23,0.33,2020-01
Religious_sites,priest,34,0.35,2020-02
Religious_sites,priest,30,0.49,2020-03
Religious_sites,priest,35,0.92,2020-04
Religious_sites,priest,34,0.9,2020-05
Religious_sites,priest,19,-0.69,2020-06
Religious_sites,priest,30,0.91,2020-07
Religious_sites,priest,26,-0.61,2020-08
Religious_sites,priest,32,-0.77,2020-09
Religious_sites,priest,15,0.16,2020-10
Religious_sites,priest,26,-0.89,2020-11
Religious_sites,priest,30,-0.24,2020-12
Religious_sites,pilgrim,30,-0.95,2020-01
Religious_sites,pilgrim,22,0.85,2020-02
Religious_sites,pilgrim,45,0.4,2020-03
Religious_sites,pilgrim,30,0.15,2020-04
Religious_sites,pilgrim,23,-0.79,2020-05
Religious_sites,pilgrim,25,0.01,2020-06
Religious_sites,pilgrim,39,0.41,2020-07
Religious_sites,pilgrim,38,0.06,2020-08
Religious_sites,pilgrim,27,0.33,2020-09
Religious_sites,pilgrim,27,0.7,2020-10
Religious_sites,pilgrim,43,0.9,2020-11
Religious_sites,pilgrim,36,-0.69,2020-12
Religious_sites,sacred_text,12,0.39,2020-01
Religious_sites,sacred_text,22,-0.25,2020-02
Religious_sites,sacred_text,10,0.42,2020-03
Religious_sites,sacred_text,31,0.63,2020-04
Religious_sites,sacred_text,31,0.58,2020-05
Religious_sites,sacred_text,25,0.54,2020-06
Religious_sites,sacred_text,26,0.03,2020-07
Religious_sites,sacred_text,29,-0.74,2020-08
Religious_sites,sacred_text,20,0.46,2020-09
Religious_sites,sacred_text,17,-0.51,2020-10
Religious_sites,sacred_text,16,0.08,2020-11
Religious_sites,sacred_text,11,0.64,2020-12
Religious_sites,prayer_hall,25,-0.91,2020-01
Religious_sites,prayer_hall,45,0.58,2020-02
Religious_sites,prayer_hall,27,0.82,2020-03
Religious_sites,prayer_hall,36,-0.64,2020-04
Religious_sites,prayer_hall,20,-0.91,2020-05
Religious_sites,prayer_hall,21,0.14,2020-06
Religious_sites,prayer_hall,26,0.09,2020-07
Religious_sites,prayer_hall,32,0.57,2020-08
Religious_sites,prayer_hall,35,-0.74,2020-09
Religious_sites,prayer_hall,30,-0.36,2020-10
Religious_sites,prayer_hall,27,-0.99,2020-11
Religious_sites,prayer_hall,38,-0.7,2020-12
Religious_sites,ritual,42,-0.64,2020-01
Religious_sites,ritual,36,-0.94,2020-02
Religious_sites,ritual,41,-0.04,2020-03
Religious_sites,ritual,26,-0.61,2020-04
Religious_sites,ritual,28,0.73,2020-05
Religious_sites,ritual,35,0.17,2020-06
Religious_sites,ritual,44,-0.95,2020-07
Religious_sites,ritual,25,0.81,2020-08
Religious_sites,ritual,38,-0.76,2020-09
Religious_sites,ritual,39,-0.72,2020-10
Religious_sites,ritual,39,0.69,2020-11
Religious_sites,ritual,25,0.64,2020-12
Religious_sites,blessing,33,0.18,2020-01
Religious_sites,blessing,22,-0.94,2020-02
Religious_sites,blessing,32,-0.28,2020-03
Religious_sites,blessing,24,0.16,2020-04
Religious_sites,blessing,32,0.07,2020-05
Religious_sites,blessing,23,0.96,2020-06
Religious_sites,blessing,41,0.99,2020-07
Religious_sites,blessing,28,0.52,2020-08
Religious_sites,blessing,24,-0.31,2020-09
Religious_sites,blessing,22,0.25,2020-10
Religious_sites,blessing,37,-0.36,2020-11
Religious_sites,blessing,33,-0.77,2020-12
Religious_sites,holy_water,16,-0.15,2020-01
Religious_sites,holy_water,18,-0.89,2020-02
Religious_sites,holy_water,15,-0.56,2020-03
Religious_sites,holy_water,33,0.33,2020-04
Religious_sites,holy_water,28,-0.23,2020-05
Religious_sites,holy_water,15,-0.85,2020-06
Religious_sites,holy_water,34,0.59,2020-07
Religious_sites,holy_water,27,0.89,2020-08
Religious_sites,holy_water,31,-0.29,2020-09
Religious_sites,holy_water,17,-0.05,2020-10
Religious_sites,holy_water,28,0.18,2020-11
Religious_sites,holy_water,25,-0.9,2020-12
Religious_sites,incense,20,-0.47,2020-01
Religious_sites,incense,28,0.26,2020-02
Religious_sites,incense,30,0.02,2020-03
Religious_sites,incense,24,0.44,2020-04
Religious_sites,incense,30,-0.44,2020-05
Religious_sites,incense,39,-0.96,2020-06
Religious_sites,incense,25,0.86,2020-07
Religious_sites,incense,17,-0.04,2020-08
Religious_sites,incense,34,0.39,2020-09
Religious_sites,incense,36,0.57,2020-10
Religious_sites,incense,39,-0.8,2020-11
Religious_sites,incense,26,0.19,2020-12
Religious_sites,scripture,26,0.03,2020-01
Religious_sites,scripture,28,0.3,2020-02
Religious_sites,scripture,18,-0.58,2020-03
Religious_sites,scripture,37,0.75,2020-04
Religious_sites,scripture,22,0.37,2020-05
Religious_sites,scripture,19,-0.6,2020-06
Religious_sites,scripture,24,0.24,2020-07
Religious_sites,scripture,27,0.2,2020-08
Religious_sites,scripture,20,-0.61,2020-09
Religious_sites,scripture,34,0.39,2020-10
Religious_sites,scripture,31,0.29,2020-11
Religious_sites,scripture,27,0.88,2020-12
Religious_sites,religious_art,24,-0.68,2020-01
Religious_sites,religious_art,15,0.78,2020-02
Religious_sites,religious_art,20,0.78,2020-03
Religious_sites,religious_art,17,0.75,2020-04
Religious_sites,religious_art,18,0.17,2020-05
Religious_sites,religious_art,25,0.84,2020-06
Religious_sites,religious_art,20,-0.67,2020-07
Religious_sites,religious_art,17,0.41,2020-08
Religious_sites,religious_art,14,-0.97,2020-09
Religious_sites,religious_art,26,0.33,2020-10
Religious_sites,religious_art,23,0.07,2020-11
Religious_sites,religious_art,15,0.87,2020-12
City_parks,green,85,-0.34,2020-01
City_parks,green,93,-0.34,2020-01
City_parks,green,89,-0.34,2020-01
City_parks,green,83,-0.34,2020-01
City_parks,green,84,-0.24,2020-02
City_parks,green,91,-0.24,2020-02
City_parks,green,88,-0.24,2020-02
City_parks,green,85,-0.24,2020-02
City_parks,green,70,-0.49,2020-03
City_parks,green,73,-0.49,2020-03
City_parks,green,68,-0.49,2020-03
City_parks,green,76,-0.49,2020-03
City_parks,green,76,-0.19,2020-04
City_parks,green,73,-0.19,2020-04
City_parks,green,76,-0.19,2020-04
City_parks,green,73,-0.19,2020-04
City_parks,green,85,-0.19,2020-05
City_parks,green,87,-0.19,2020-05
City_parks,green,84,-0.19,2020-05
City_parks,green,89,-0.19,2020-05
City_parks,green,76,-0.62,2020-06
City_parks,green,71,-0.62,2020-06
City_parks,green,77,-0.62,2020-06
City_parks,green,78,-0.62,2020-06
City_parks,green,74,0.68,2020-07
City_parks,green,71,0.68,2020-07
City_parks,green,70,0.68,2020-07
City_parks,green,68,0.68,2020-07
City_parks,green,76,0.64,2020-08
City_parks,green,76,0.64,2020-08
City_parks,green,74,0.64,2020-08
City_parks,green,69,0.64,2020-08
City_parks,green,75,-0.67,2020-09
City_parks,green,78,-0.67,2020-09
City_parks,green,74,-0.67,2020-09
City_parks,green,75,-0.67,2020-09
City_parks,green,81,-0.8,2020-10
City_parks,green,80,-0.8,2020-10
City_parks,green,75,-0.8,2020-10
City_parks,green,80,-0.8,2020-10
City_parks,green,86,-0.57,2020-11
City_parks,green,79,-0.57,2020-11
City_parks,green,82,-0.57,2020-11
City_parks,green,84,-0.57,2020-11
City_parks,green,67,-0.06,2020-12
City_parks,green,71,-0.06,2020-12
City_parks,green,74,-0.06,2020-12
City_parks,green,67,-0.06,2020-12
City_parks,nature,78,-0.09,2020-01
City_parks,nature,74,-0.09,2020-01
City_parks,nature,71,-0.09,2020-01
City_parks,nature,88,-0.12,2020-02
City_parks,nature,88,-0.12,2020-02
City_parks,nature,78,-0.12,2020-02
City_parks,nature,67,-0.6,2020-03
City_parks,nature,64,-0.6,2020-03
City_parks,nature,63,-0.6,2020-03
City_parks,nature,62,0.54,2020-04
City_parks,nature,70,0.54,2020-04
City_parks,nature,67,0.54,2020-04
City_parks,nature,80,0.37,2020-05
City_parks,nature,81,0.37,2020-05
City_parks,nature,76,0.37,2020-05
City_parks,nature,71,-0.63,2020-06
City_parks,nature,74,-0.63,2020-06
City_parks,nature,68,-0.63,2020-06
City_parks,nature,67,0.43,2020-07
City_parks,nature,66,0.43,2020-07
City_parks,nature,63,0.43,2020-07
City_parks,nature,77,-0.95,2020-08
City_parks,nature,79,-0.95,2020-08
City_parks,nature,83,-0.95,2020-08
City_parks,nature,75,1.0,2020-09
City_parks,nature,74,1.0,2020-09
City_parks,nature,74,1.0,2020-09
City_parks,nature,79,0.49,2020-10
City_parks,nature,78,0.49,2020-10
City_parks,nature,78,0.49,2020-10
City_parks,nature,62,-0.04,2020-11
City_parks,nature,66,-0.04,2020-11
City_parks,nature,66,-0.04,2020-11
City_parks,nature,68,-0.02,2020-12
City_parks,nature,67,-0.02,2020-12
City_parks,nature,65,-0.02,2020-12
City_parks,recreational,78,0.13,2020-01
City_parks,recreational,80,0.13,2020-01
City_parks,recreational,85,0.13,2020-01
City_parks,recreational,71,-0.03,2020-02
City_parks,recreational,68,-0.03,2020-02
City_parks,recreational,73,-0.03,2020-02
City_parks,recreational,65,0.08,2020-03
City_parks,recreational,64,0.08,2020-03
City_parks,recreational,60,0.08,2020-03
City_parks,recreational,57,0.05,2020-04
City_parks,recreational,64,0.05,2020-04
City_parks,recreational,60,0.05,2020-04
City_parks,recreational,60,-0.99,2020-05
City_parks,recreational,68,-0.99,2020-05
City_parks,recreational,69,-0.99,2020-05
City_parks,recreational,68,-0.37,2020-06
City_parks,recreational,69,-0.37,2020-06
City_parks,recreational,68,-0.37,2020-06
City_parks,recreational,71,-0.08,2020-07
City_parks,recreational,73,-0.08,2020-07
City_parks,recreational,68,-0.08,2020-07
City_parks,recreational,62,0.45,2020-08
City_parks,recreational,62,0.45,2020-08
City_parks,recreational,59,0.45,2020-08
City_parks,recreational,77,0.49,2020-09
City_parks,recreational,81,0.49,2020-09
City_parks,recreational,78,0.49,2020-09
City_parks,recreational,72,-0.77,2020-10
City_parks,recreational,78,-0.77,2020-10
City_parks,recreational,75,-0.77,2020-10
City_parks,recreational,64,-0.54,2020-11
City_parks,recreational,55,-0.54,2020-11
City_parks,recreational,62,-0.54,2020-11
City_parks,recreational,72,0.94,2020-12
City_parks,recreational,78,0.94,2020-12
City_parks,recreational,75,0.94,2020-12
City_parks,landscape,71,0.75,2020-01
City_parks,landscape,76,0.75,2020-01
City_parks,landscape,79,0.75,2020-01
City_parks,landscape,70,-0.37,2020-02
City_parks,landscape,72,-0.37,2020-02
City_parks,landscape,72,-0.37,2020-02
City_parks,landscape,75,0.09,2020-03
City_parks,landscape,68,0.09,2020-03
City_parks,landscape,78,0.09,2020-03
City_parks,landscape,61,0.45,2020-04
City_parks,landscape,64,0.45,2020-04
City_parks,landscape,60,0.45,2020-04
City_parks,landscape,72,0.02,2020-05
City_parks,landscape,70,0.02,2020-05
City_parks,landscape,69,0.02,2020-05
City_parks,landscape,79,0.6,2020-06
City_parks,landscape,74,0.6,2020-06
City_parks,landscape,77,0.6,2020-06
City_parks,landscape,66,-0.82,2020-07
City_parks,landscape,65,-0.82,2020-07
City_parks,landscape,66,-0.82,2020-07
City_parks,landscape,72,-0.71,2020-08
City_parks,landscape,73,-0.71,2020-08
City_parks,landscape,73,-0.71,2020-08
City_parks,landscape,50,-0.6,2020-09
City_parks,landscape,56,-0.6,2020-09
City_parks,landscape,58,-0.6,2020-09
City_parks,landscape,72,-0.85,2020-10
City_parks,landscape,66,-0.85,2020-10
City_parks,landscape,70,-0.85,2020-10
City_parks,landscape,70,-0.63,2020-11
City_parks,landscape,62,-0.63,2020-11
City_parks,landscape,69,-0.63,2020-11
City_parks,landscape,59,0.33,2020-12
City_parks,landscape,60,0.33,2020-12
City_parks,landscape,56,0.33,2020-12
City_parks,peaceful,67,-0.14,2020-01
City_parks,peaceful,71,-0.14,2020-01
City_parks,peaceful,69,-0.14,2020-01
City_parks,peaceful,63,-0.33,2020-02
City_parks,peaceful,72,-0.33,2020-02
City_parks,peaceful,66,-0.33,2020-02
City_parks,peaceful,56,0.84,2020-03
City_parks,peaceful,52,0.84,2020-03
City_parks,peaceful,53,0.84,2020-03
City_parks,peaceful,50,-0.95,2020-04
City_parks,peaceful,58,-0.95,2020-04
City_parks,peaceful,58,-0.95,2020-04
City_parks,peaceful,51,0.97,2020-05
City_parks,peaceful,56,0.97,2020-05
City_parks,peaceful,57,0.97,2020-05
City_parks,peaceful,52,-0.28,2020-06
City_parks,peaceful,59,-0.28,2020-06
City_parks,peaceful,58,-0.28,2020-06
City_parks,peaceful,56,-0.22,2020-07
City_parks,peaceful,56,-0.22,2020-07
City_parks,peaceful,57,-0.22,2020-07
City_parks,peaceful,47,0.44,2020-08
City_parks,peaceful,48,0.44,2020-08
City_parks,peaceful,57,0.44,2020-08
City_parks,peaceful,48,0.35,2020-09
City_parks,peaceful,52,0.35,2020-09
City_parks,peaceful,51,0.35,2020-09
City_parks,peaceful,59,0.33,2020-10
City_parks,peaceful,50,0.33,2020-10
City_parks,peaceful,60,0.33,2020-10
City_parks,peaceful,75,0.74,2020-11
City_parks,peaceful,72,0.74,2020-11
City_parks,peaceful,69,0.74,2020-11
City_parks,peaceful,50,0.89,2020-12
City_parks,peaceful,47,0.89,2020-12
City_parks,peaceful,46,0.89,2020-12
City_parks,garden,58,0.31,2020-01
City_parks,garden,54,0.31,2020-01
City_parks,garden,69,-0.55,2020-02
City_parks,garden,70,-0.55,2020-02
City_parks,garden,63,0.98,2020-03
City_parks,garden,60,0.98,2020-03
City_parks,garden,59,0.33,2020-04
City_parks,garden,61,0.33,2020-04
City_parks,garden,70,-0.52,2020-05
City_parks,garden,62,-0.52,2020-05
City_parks,garden,48,0.71,2020-06
City_parks,garden,52,0.71,2020-06
City_parks,garden,58,0.49,2020-07
City_parks,garden,62,0.49,2020-07
City_parks,garden,51,0.2,2020-08
City_parks,garden,60,0.2,2020-08
City_parks,garden,67,0.56,2020-09
City_parks,garden,69,0.56,2020-09
City_parks,garden,55,0.62,2020-10
City_parks,garden,54,0.62,2020-10
City_parks,garden,64,0.01,2020-11
City_parks,garden,73,0.01,2020-11
City_parks,garden,55,-0.68,2020-12
City_parks,garden,50,-0.68,2020-12
City_parks,walking,61,-0.71,2020-01
City_parks,walking,64,-0.71,2020-01
City_parks,walking,56,0.33,2020-02
City_parks,walking,54,0.33,2020-02
City_parks,walking,60,0.13,2020-03
City_parks,walking,59,0.13,2020-03
City_parks,walking,44,0.0,2020-04
City_parks,walking,41,0.0,2020-04
City_parks,walking,67,-0.98,2020-05
City_parks,walking,67,-0.98,2020-05
City_parks,walking,57,0.45,2020-06
City_parks,walking,56,0.45,2020-06
City_parks,walking,67,-0.17,2020-07
City_parks,walking,61,-0.17,2020-07
City_parks,walking,64,0.81,2020-08
City_parks,walking,60,0.81,2020-08
City_parks,walking,53,0.46,2020-09
City_parks,walking,51,0.46,2020-09
City_parks,walking,60,-0.84,2020-10
City_parks,walking,60,-0.84,2020-10
City_parks,walking,49,0.36,2020-11
City_parks,walking,43,0.36,2020-11
City_parks,walking,65,-0.78,2020-12
City_parks,walking,60,-0.78,2020-12
City_parks,trees,61,0.81,2020-01
City_parks,trees,56,0.81,2020-01
City_parks,trees,49,0.28,2020-02
City_parks,trees,57,0.28,2020-02
City_parks,trees,42,-0.35,2020-03
City_parks,trees,47,-0.35,2020-03
City_parks,trees,49,0.3,2020-04
City_parks,trees,48,0.3,2020-04
City_parks,trees,41,0.49,2020-05
City_parks,trees,44,0.49,2020-05
City_parks,trees,48,0.38,2020-06
City_parks,trees,44,0.38,2020-06
City_parks,trees,55,0.67,2020-07
City_parks,trees,49,0.67,2020-07
City_parks,trees,66,0.07,2020-08
City_parks,trees,65,0.07,2020-08
City_parks,trees,54,-0.72,2020-09
City_parks,trees,56,-0.72,2020-09
City_parks,trees,39,0.79,2020-10
City_parks,trees,41,0.79,2020-10
City_parks,trees,48,0.91,2020-11
City_parks,trees,53,0.91,2020-11
City_parks,trees,59,-0.7,2020-12
City_parks,trees,57,-0.7,2020-12
City_parks,lake,47,-0.7,2020-01
City_parks,lake,40,-0.7,2020-01
City_parks,lake,42,-0.92,2020-02
City_parks,lake,45,-0.92,2020-02
City_parks,lake,49,0.03,2020-03
City_parks,lake,56,0.03,2020-03
City_parks,lake,45,0.35,2020-04
City_parks,lake,52,0.35,2020-04
City_parks,lake,40,-0.35,2020-05
City_parks,lake,36,-0.35,2020-05
City_parks,lake,52,0.34,2020-06
City_parks,lake,49,0.34,2020-06
City_parks,lake,55,0.91,2020-07
City_parks,lake,57,0.91,2020-07
City_parks,lake,47,-0.99,2020-08
City_parks,lake,44,-0.99,2020-08
City_parks,lake,42,-0.04,2020-09
City_parks,lake,36,-0.04,2020-09
City_parks,lake,56,-0.96,2020-10
City_parks,lake,56,-0.96,2020-10
City_parks,lake,43,0.86,2020-11
City_parks,lake,45,0.86,2020-11
City_parks,lake,48,-0.62,2020-12
City_parks,lake,48,-0.62,2020-12
City_parks,picnic,46,-0.95,2020-01
City_parks,picnic,44,-0.95,2020-01
City_parks,picnic,50,0.13,2020-02
City_parks,picnic,50,0.13,2020-02
City_parks,picnic,61,-0.95,2020-03
City_parks,picnic,60,-0.95,2020-03
City_parks,picnic,38,0.14,2020-04
City_parks,picnic,41,0.14,2020-04
City_parks,picnic,42,-0.13,2020-05
City_parks,picnic,48,-0.13,2020-05
City_parks,picnic,43,-0.35,2020-06
City_parks,picnic,44,-0.35,2020-06
City_parks,picnic,48,0.28,2020-07
City_parks,picnic,38,0.28,2020-07
City_parks,picnic,57,0.61,2020-08
City_parks,picnic,56,0.61,2020-08
City_parks,picnic,55,-0.35,2020-09
City_parks,picnic,56,-0.35,2020-09
City_parks,picnic,47,0.22,2020-10
City_parks,picnic,49,0.22,2020-10
City_parks,picnic,43,0.33,2020-11
City_parks,picnic,45,0.33,2020-11
City_parks,picnic,49,0.07,2020-12
City_parks,picnic,44,0.07,2020-12
City_parks,flowers,39,0.7,2020-01
City_parks,flowers,44,0.7,2020-01
City_parks,flowers,54,0.51,2020-02
City_parks,flowers,58,0.51,2020-02
City_parks,flowers,58,0.34,2020-03
City_parks,flowers,58,0.34,2020-03
City_parks,flowers,44,0.65,2020-04
City_parks,flowers,46,0.65,2020-04
City_parks,flowers,34,-0.8,2020-05
City_parks,flowers,39,-0.8,2020-05
City_parks,flowers,41,-0.24,2020-06
City_parks,flowers,41,-0.24,2020-06
City_parks,flowers,46,-0.87,2020-07
City_parks,flowers,53,-0.87,2020-07
City_parks,flowers,48,-0.28,2020-08
City_parks,flowers,44,-0.28,2020-08
City_parks,flowers,38,-0.12,2020-09
City_parks,flowers,34,-0.12,2020-09
City_parks,flowers,46,-0.91,2020-10
City_parks,flowers,56,-0.91,2020-10
City_parks,flowers,41,-0.37,2020-11
City_parks,flowers,49,-0.37,2020-11
City_parks,flowers,57,0.1,2020-12
City_parks,flowers,55,0.1,2020-12
City_parks,playground,42,0.21,2020-01
City_parks,playground,36,0.21,2020-01
City_parks,playground,46,-0.06,2020-02
City_parks,playground,46,-0.06,2020-02
City_parks,playground,42,0.21,2020-03
City_parks,playground,36,0.21,2020-03
City_parks,playground,44,-0.53,2020-04
City_parks,playground,41,-0.53,2020-04
City_parks,playground,45,-0.59,2020-05
City_parks,playground,44,-0.59,2020-05
City_parks,playground,41,0.84,2020-06
City_parks,playground,32,0.84,2020-06
City_parks,playground,45,-0.83,2020-07
City_parks,playground,47,-0.83,2020-07
City_parks,playground,48,-0.03,2020-08
City_parks,playground,51,-0.03,2020-08
City_parks,playground,40,0.28,2020-09
City_parks,playground,43,0.28,2020-09
City_parks,playground,51,-0.89,2020-10
City_parks,playground,46,-0.89,2020-10
City_parks,playground,41,-0.82,2020-11
City_parks,playground,41,-0.82,2020-11
City_parks,playground,30,0.74,2020-12
City_parks,playground,27,0.74,2020-12
City_parks,outdoor,41,0.74,2020-01
City_parks,outdoor,50,0.74,2020-01
City_parks,outdoor,39,0.5,2020-02
City_parks,outdoor,33,0.5,2020-02
City_parks,outdoor,39,0.31,2020-03
City_parks,outdoor,35,0.31,2020-03
City_parks,outdoor,41,0.73,2020-04
City_parks,outdoor,39,0.73,2020-04
City_parks,outdoor,44,-0.8,2020-05
City_parks,outdoor,36,-0.8,2020-05
City_parks,outdoor,50,-0.42,2020-06
City_parks,outdoor,47,-0.42,2020-06
City_parks,outdoor,35,-0.63,2020-07
City_parks,outdoor,38,-0.63,2020-07
City_parks,outdoor,44,0.74,2020-08
City_parks,outdoor,50,0.74,2020-08
City_parks,outdoor,49,-0.17,2020-09
City_parks,outdoor,53,-0.17,2020-09
City_parks,outdoor,35,-0.08,2020-10
City_parks,outdoor,39,-0.08,2020-10
City_parks,outdoor,42,0.97,2020-11
City_parks,outdoor,43,0.97,2020-11
City_parks,outdoor,44,-0.19,2020-12
City_parks,outdoor,37,-0.19,2020-12
City_parks,jogging,34,-0.75,2020-01
City_parks,jogging,47,0.8,2020-02
City_parks,jogging,31,-0.02,2020-03
City_parks,jogging,32,0.55,2020-04
City_parks,jogging,39,0.32,2020-05
City_parks,jogging,34,0.58,2020-06
City_parks,jogging,28,-0.11,2020-07
City_parks,jogging,35,-0.47,2020-08
City_parks,jogging,38,0.37,2020-09
City_parks,jogging,40,-0.88,2020-10
City_parks,jogging,38,-0.83,2020-11
City_parks,jogging,37,-0.6,2020-12
City_parks,relaxation,27,-0.38,2020-01
City_parks,relaxation,22,0.15,2020-02
City_parks,relaxation,36,-0.55,2020-03
City_parks,relaxation,36,0.41,2020-04
City_parks,relaxation,33,0.76,2020-05
City_parks,relaxation,30,0.05,2020-06
City_parks,relaxation,42,0.85,2020-07
City_parks,relaxation,34,-0.23,2020-08
City_parks,relaxation,50,-0.63,2020-09
City_parks,relaxation,33,-0.55,2020-10
City_parks,relaxation,38,0.8,2020-11
City_parks,relaxation,24,-0.85,2020-12
City_parks,fountain,24,-0.55,2020-01
City_parks,fountain,34,0.33,2020-02
City_parks,fountain,24,0.54,2020-03
City_parks,fountain,40,0.44,2020-04
City_parks,fountain,22,-0.5,2020-05
City_parks,fountain,29,-0.69,2020-06
City_parks,fountain,35,0.8,2020-07
City_parks,fountain,34,0.74,2020-08
City_parks,fountain,39,0.7,2020-09
City_parks,fountain,38,0.4,2020-10
City_parks,fountain,23,-0.77,2020-11
City_parks,fountain,33,-0.98,2020-12
City_parks,bench,42,0.81,2020-01
City_parks,bench,40,-0.42,2020-02
City_parks,bench,34,0.16,2020-03
City_parks,bench,38,-0.66,2020-04
City_parks,bench,28,-0.11,2020-05
City_parks,bench,22,0.65,2020-06
City_parks,bench,28,-0.67,2020-07
City_parks,bench,31,0.55,2020-08
City_parks,bench,32,-0.52,2020-09
City_parks,bench,44,0.55,2020-10
City_parks,bench,23,0.93,2020-11
City_parks,bench,32,-0.38,2020-12
City_parks,path,31,-0.15,2020-01
City_parks,path,19,-0.07,2020-02
City_parks,path,30,0.48,2020-03
City_parks,path,31,-0.06,2020-04
City_parks,path,23,0.77,2020-05
City_parks,path,29,-0.78,2020-06
City_parks,path,30,-0.42,2020-07
City_parks,path,27,-0.05,2020-08
City_parks,path,40,0.54,2020-09
City_parks,path,15,0.93,2020-10
City_parks,path,27,0.28,2020-11
City_parks,path,17,-0.66,2020-12
City_parks,grass,15,0.83,2020-01
City_parks,grass,32,0.2,2020-02
City_parks,grass,34,-0.55,2020-03
City_parks,grass,19,-0.28,2020-04
City_parks,grass,29,-0.3,2020-05
City_parks,grass,38,-0.87,2020-06
City_parks,grass,25,-0.52,2020-07
City_parks,grass,23,0.71,2020-08
City_parks,grass,24,0.75,2020-09
City_parks,grass,23,-0.3,2020-10
City_parks,grass,19,-0.53,2020-11
City_parks,grass,18,-0.51,2020-12
City_parks,wildlife,30,-0.25,2020-01
City_parks,wildlife,33,-0.25,2020-01
City_parks,wildlife,37,0.87,2020-02
City_parks,wildlife,28,0.87,2020-02
City_parks,wildlife,28,-0.54,2020-03
City_parks,wildlife,38,-0.54,2020-03
City_parks,wildlife,38,-0.15,2020-04
City_parks,wildlife,35,-0.15,2020-04
City_parks,wildlife,36,-0.61,2020-05
City_parks,wildlife,30,-0.61,2020-05
City_parks,wildlife,44,0.31,2020-06
City_parks,wildlife,39,0.31,2020-06
City_parks,wildlife,31,0.83,2020-07
City_parks,wildlife,37,0.83,2020-07
City_parks,wildlife,27,-0.4,2020-08
City_parks,wildlife,27,-0.4,2020-08
City_parks,wildlife,41,-0.56,2020-09
City_parks,wildlife,35,-0.56,2020-09
City_parks,wildlife,54,-0.22,2020-10
City_parks,wildlife,47,-0.22,2020-10
City_parks,wildlife,31,-0.73,2020-11
City_parks,wildlife,27,-0.73,2020-11
City_parks,wildlife,42,-0.82,2020-12
City_parks,wildlife,38,-0.82,2020-12
City_parks,pond,37,0.72,2020-01
City_parks,pond,41,0.94,2020-02
City_parks,pond,24,0.33,2020-03
City_parks,pond,42,-0.83,2020-04
City_parks,pond,23,-0.15,2020-05
City_parks,pond,43,-0.51,2020-06
City_parks,pond,22,0.44,2020-07
City_parks,pond,41,0.05,2020-08
City_parks,pond,35,0.47,2020-09
City_parks,pond,34,-0.86,2020-10
City_parks,pond,41,-0.74,2020-11
City_parks,pond,43,0.47,2020-12
City_parks,trail,49,0.56,2020-01
City_parks,trail,49,0.56,2020-01
City_parks,trail,33,-0.74,2020-02
City_parks,trail,32,-0.74,2020-02
City_parks,trail,52,0.73,2020-03
City_parks,trail,47,0.73,2020-03
City_parks,trail,33,0.69,2020-04
City_parks,trail,27,0.69,2020-04
City_parks,trail,37,-0.56,2020-05
City_parks,trail,30,-0.56,2020-05
City_parks,trail,37,-0.45,2020-06
City_parks,trail,40,-0.45,2020-06
City_parks,trail,32,-0.15,2020-07
City_parks,trail,32,-0.15,2020-07
City_parks,trail,51,-0.56,2020-08
City_parks,trail,44,-0.56,2020-08
City_parks,trail,27,-0.5,2020-09
City_parks,trail,31,-0.5,2020-09
City_parks,trail,40,-0.34,2020-10
City_parks,trail,47,-0.34,2020-10
City_parks,trail,40,-0.89,2020-11
City_parks,trail,43,-0.89,2020-11
City_parks,trail,33,-0.58,2020-12
City_parks,trail,26,-0.58,2020-12
City_parks,exercise,37,0.83,2020-01
City_parks,exercise,37,-0.59,2020-02
City_parks,exercise,31,-0.55,2020-03
